id;google_id;json_volume;previewlink;title;author_id;author_name;publisher;publisherdate;description;categories;pages;rating;language;image
50;23QADQAAQBAJ;https://www.googleapis.com/books/v1/volumes/23QADQAAQBAJ;http://books.google.com/books?id=23QADQAAQBAJ&printsec=frontcover&dq=Dan+Brown&hl=&cd=15&source=gbs_api;Inferno: A Novel by Dan Brown (Trivia-On-Books);34;Trivion Books;;2016-09-08;"Trivia-on-Book: Inferno by Dan Brown Take the challenge yourself and share it with friends and family for a time of fun! Professor of symbology, Robert Langdon, wakes up in a hospital bed in Florence, Italy. He is dazed and confused, and he has no memory of how he got there. Together with Dr. Sienna Brooks and the mysterious canister found concealed in his possessions, he is lured into the dangerous world of puzzles and cyphers focused on one of the best literary works in the world, Dante Alighieri’s The Inferno. Being hunted by a relentless assassin and the police, he will need to travel from Florence to Venice and Istanbul if he is to solve this mystery. He faces one of his most malicious adversaries yet, a gifted scientist who is fixated with the end of the world. In a race against time can he save the world from being permanently transformed and who can he trust to help him do it? You may have read the book, but not have liked it. You may have liked the book, but not be a fan. You may call yourself a fan, but few truly are. Are you a fan? Trivia-on-Books is an independently curated trivia quiz on the book for readers, students, and fans alike. Whether you're looking for new materials to the book or would like to take the challenge yourself and share it with your friends and family for a time of fun, Trivia-on-Books provides a unique approach to Inferno by Dan Brown that is both insightful and educational! Features You'll Find Inside: • 30 Multiple choice questions on the book, plots, characters and author • Insightful commentary to answer every question • Complementary quiz material for yourself or your reading group • Results provided with scores to determine ""status"" Promising quality and value, come play your trivia of a favorite book!";"{""Study Aids""}";;;en;http://books.google.com/books/content?id=23QADQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
51;U98DLCVb6p4C;https://www.googleapis.com/books/v1/volumes/U98DLCVb6p4C;http://books.google.com/books?id=U98DLCVb6p4C&dq=Dan+Brown&hl=&cd=16&source=gbs_api;Interpreting Dan Brown's Inferno;35;Deborah Parker;Macmillan;2013-05-20;"In this sneak peek into Inferno, Dan Brown's brand new novel, Interpreting Dan Brown's Inferno will provide readers with an engaging introduction to Dante and his world—and the ways in which Brown has repurposed Dante's famous work in his newest Robert Langdon novel. This teaser explores the Prologue and first chapter of Inferno and details to the reader what important facts—and mistakes—they should be aware of while beginning Brown's book. The connection between the Prologue's narrator, aptly named ""the Shade,"" and Langdon is exposed, and the characters are even further illuminated by their relationship to Dante's poem. The reader will come away with an understanding of what Dante's poem can reveal about these characters and the mystifying city of Florence—and perhaps, where the rest of the book may lead.";"{""Literary Criticism""}";50;;en;http://books.google.com/books/content?id=U98DLCVb6p4C&printsec=frontcover&img=1&zoom=1&source=gbs_api
52;vY8ADQAAQBAJ;https://www.googleapis.com/books/v1/volumes/vY8ADQAAQBAJ;http://books.google.com/books?id=vY8ADQAAQBAJ&printsec=frontcover&dq=Dan+Brown&hl=&cd=17&source=gbs_api;The Lost Symbol: A Novel by Dan Brown (Trivia-On-Books);34;Trivion Books;Trivia-On-Books;2016-09-08;"Trivia-on-Book: The Lost Symbol by Dan Brown Take the challenge yourself and share it with friends and family for a time of fun! You may have read the book, but not have liked it. You may have liked the book, but not be a fan. You may call yourself a fan, but few truly are. Are you a fan? Trivia-on-Books is an independently curated trivia quiz on the book for readers, students, and fans alike. Whether you're looking for new materials to the book or would like to take the challenge yourself and share it with your friends and family for a time of fun, Trivia-on-Books provides a unique approach to The Lost Symbol by Dan Brown that is both insightful and educational! Features You'll Find Inside: • 30 Multiple choice questions on the book, plots, characters and author • Insightful commentary to answer every question • Complementary quiz material for yourself or your reading group • Results provided with scores to determine ""status"" Promising quality and value, come play your trivia of a favorite book!";"{""Study Aids""}";;;en;http://books.google.com/books/content?id=vY8ADQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
53;nRLoAwAAQBAJ;https://www.googleapis.com/books/v1/volumes/nRLoAwAAQBAJ;http://books.google.com/books?id=nRLoAwAAQBAJ&dq=Dan+Brown&hl=&cd=18&source=gbs_api;Inferno: Special Illustrated Edition;28;Dan Brown;Doubleday;2014-11-11;With the publication of his groundbreaking novels The Da Vinci Code, The Lost Symbol, and Angels & Demons, Dan Brown has become an international bestselling sensation, seamlessly fusing codes, symbols, art, and history into riveting thrillers that have captivated hundreds of millions of readers around the world. Now, with this stunning special illustrated edition of his record-setting Inferno, brought to life by more than 200 breathtaking color images, Dan Brown takes readers deep into the heart of Italy . . . guiding them through a landscape that inspired one of history’s most ominous literary classics. “THE DARKEST PLACES IN HELL ARE RESERVED FOR THOSE WHO MAINTAIN THEIR NEUTRALITY IN TIMES OF MORAL CRISIS.” Harvard professor of symbology Robert Langdon awakens in a hospital in the middle of the night. Disoriented and suffering from a head wound, he recalls nothing of the last thirty-six hours, including how he got there . . . or the origin of the macabre object that his doctors discover hidden in his belongings. Langdon’s world soon erupts into chaos, and he finds himself on the run in Florence with a stoic young woman, Sienna Brooks, whose clever maneuvering saves his life. Langdon quickly realizes that he is in possession of a series of disturbing codes created by a brilliant scientist—a genius whose obsession with the end of the world is matched only by his passion for one of the most influential masterpieces ever written—Dante Alighieri’s dark epic poem The Inferno. Racing through such timeless locations as the Palazzo Vecchio, the Boboli Gardens, and the Duomo, Langdon and Brooks discover a network of hidden passageways and ancient secrets, as well as a terrifying new scientific paradigm that will be used either to vastly improve the quality of life on earth . . . or to devastate it. In his most riveting and thought-provoking novel to date, Dan Brown has raised the bar yet again. Inferno is a sumptuously entertaining read—a novel that will captivate readers with the beauty of classical Italian art, history, and literature . . . while also posing provocative questions about the role of cutting-edge science in our future. From the Hardcover edition.;{Fiction};496;;en;http://books.google.com/books/content?id=nRLoAwAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
54;C8VReRvmCv4C;https://www.googleapis.com/books/v1/volumes/C8VReRvmCv4C;http://books.google.com/books?id=C8VReRvmCv4C&dq=Dan+Brown&hl=&cd=19&source=gbs_api;The Dan Brown Companion;36;Simon Cox;Random House;2009-11-03;With its in-depth look at some of the themes and real-life stories behind the fiction, The Dan Brown Companion gives a unique insight into the world of one of the most successful bestselling novelists of our time. A huge Dan Brown following has emerged, determined to walk in the footsteps of his lead character Robert Langdon and to delve deeper into the fiction. Simon Cox, bestselling author of Cracking the Da Vinci Code and Illuminating Angels and Demons, now brings us this definitive guide. Questions are answered and plots thickened as we look for the clues that inspired Dan Brown. From the death of popes to the Priory of Sion, the mystery of Rennes-le-Château to the Illuminati, all the facts are finally laid bare. The Dan Brown Companion is an exceptional guide to the real world of mystery and intrigue that lies at the heart of the Robert Langdon novels and is a must-have for all Dan Brown fans.;"{""Literary Criticism""}";284;;en;http://books.google.com/books/content?id=C8VReRvmCv4C&printsec=frontcover&img=1&zoom=1&source=gbs_api
55;_FKPcZcTKNMC;https://www.googleapis.com/books/v1/volumes/_FKPcZcTKNMC;http://books.google.com/books?id=_FKPcZcTKNMC&dq=Dan+Brown&hl=&cd=20&source=gbs_api;Digital Fortress;28;Dan Brown;Macmillan;2007-04-01;Before the multi-million, runaway bestseller The Da Vinci Code, Dan Brown set his razor-sharp research and storytelling skills on the most powerful intelligence organization on earth--the National Security Agency (NSA), an ultra-secret, multibillion-dollar agency many times more powerful than the CIA. When the NSA's invincible code-breaking machine encounters a mysterious code it cannot break, the agency calls its head cryptographer, Susan Fletcher, a brilliant and beautiful mathematician. What she uncovers sends shock waves through the corridors of power. The NSA is being held hostage...not by guns or bombs, but by a code so ingeniously complex that if released it would cripple U.S. intelligence. Caught in an accelerating tempest of secrecy and lies, Susan Fletcher battles to save the agency she believes in. Betrayed on all sides, she finds herself fighting not only for her country but for her life, and in the end, for the life of the man she loves. From the underground hallways of power to the skyscrapers of Tokyo to the towering cathedrals of Spain, a desperate race unfolds. It is a battle for survival--a crucial bid to destroy a creation of inconceivable genius...an impregnable code-writing formula that threatens to obliterate the post-cold war balance of power. Forever.;{Fiction};384;3.5;en;http://books.google.com/books/content?id=_FKPcZcTKNMC&printsec=frontcover&img=1&zoom=1&source=gbs_api
56;Z_EMAAAACAAJ;https://www.googleapis.com/books/v1/volumes/Z_EMAAAACAAJ;http://books.google.com/books?id=Z_EMAAAACAAJ&dq=Dan+Brown&hl=&cd=21&source=gbs_api;Depth And Details;37;Betsy Eble;;2004;"Compilation of the literary, artistic and historical references in Dan Brown's brilliant thriller ""The Da Vinci Code."" In much the same way that Dan built his novel on the brilliant, fascinating, and just plain odd stories that make up our history and culture, this compilation is built on the web pages, images and analysis that others have created to enhance your enjoyment of reading ""The Da Vinci Code.""";"{""Literary Criticism""}";192;;en;http://books.google.com/books/content?id=Z_EMAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
57;AMSOmAEACAAJ;https://www.googleapis.com/books/v1/volumes/AMSOmAEACAAJ;http://books.google.com/books?id=AMSOmAEACAAJ&dq=Dan+Brown&hl=&cd=22&source=gbs_api;Behind The Lost Symbol;38;Tim Collins;Berkley Publishing Group;2010;"In this unauthorized guide to Dan Brown's novel ""The Lost Symbol,"" Collins delves into the historical facts and myths behind the bestseller.";"{""Literary Criticism""}";208;;en;http://books.google.com/books/content?id=AMSOmAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
58;RJTPuVpEYpIC;https://www.googleapis.com/books/v1/volumes/RJTPuVpEYpIC;http://books.google.com/books?id=RJTPuVpEYpIC&dq=Dan+Brown&hl=&cd=23&source=gbs_api;The Da Vinci Code Travel Journal;28;Dan Brown;Clarkson Potter;2006-03;Let your journey begin with the official Da Vinci Code travel journal. Retrace Robert Langdon’s footsteps and experience the mysteries of The Da Vinci Code with a travel journal created from the most popular novel in the world. This journal includes an itinerary based on the locations traversed by the book's protagonists, excerpts from the novel devoted to each significant site and work of art, and plenty of lined pages for jotting down observations as you experience these phenomena firsthand. 160 pages, 5 1/2 x 7 inches, perfect bound with an elastic band closure;{Travel};160;4;en;http://books.google.com/books/content?id=RJTPuVpEYpIC&printsec=frontcover&img=1&zoom=1&source=gbs_api
59;hv7hjasiYhoC;https://www.googleapis.com/books/v1/volumes/hv7hjasiYhoC;http://books.google.com/books?id=hv7hjasiYhoC&printsec=frontcover&dq=Dan+Brown&hl=&cd=24&source=gbs_api;Angeli e demoni;28;Dan Brown;Edizioni Mondadori;2010-10-07;Robert Langdon, dopo Il codice Da Vinci , è di nuovo in azione tra implacabili suggestioni, associazioni e intuizioni che lo porteranno alla scoperta di un mistero sepolto nella città eterna.;{Fiction};564;4;it;http://books.google.com/books/content?id=hv7hjasiYhoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
60;4vSOGnR78xQC;https://www.googleapis.com/books/v1/volumes/4vSOGnR78xQC;http://books.google.com/books?id=4vSOGnR78xQC&dq=Dan+Brown&hl=&cd=25&source=gbs_api;I've Been Working on the Railroad;39;Laura Gates Galvin;Soundprints;2008;An illustrated presentation of the American folk song which may have been written to celebrate the building of the Transcontinental Railroad. Includes historical notes and trivia.;"{""Juvenile Fiction""}";32;;en;http://books.google.com/books/content?id=4vSOGnR78xQC&printsec=frontcover&img=1&zoom=1&source=gbs_api
